contract_address,slug,total_volume
0x5381f50ffec1b551f561e99943da88211f1a64dd,radical-digital-painting,207.2803836119349
0x9b91d50c90dc2bee416562c102387ab7f0db8fd9,mekaformers,206.8976501167877
0x8a479d6b4435e0b82dc9587610c977c138b86ab4,feudalz-landz,206.2075045237752
0x213fde8b7fbb8b9ecf7f34792e604eafb9bd292f,godsofrock,206.0657448290948
0x74ee68a33f6c9f113e22b3b77418b75f85d07d22,zerion-genesis-collection,205.8025327916997
0xcb1021080b61dac7032618de925a62176cbc8372,keepers-of-the-inn,205.68252034438913
0x29f9884510eb45f6cc60a378dd12440b45b2da83,fools-nft,204.83670515794725
0xae16529ed90fafc927d774ea7be1b95d826664e3,demonzv1,204.73040791846842
0xca553e24617c7e2681b717c34c4ac2c5b25553a4,garage-genesis,204.38709978877978
0x7fcbb823ff16110e5a14c3c897dc0af334423e4f,mistletoadz,204.35465391687882
0xad628a5515a1ee56088ac188633e2aeeaae474d6,lordsoflightpacks-1,204.1462787218679
0x8575b2dbbd7608a1629adaa952aba74bcc53d22a,humansofnft,204.1217021436248
0x50332caf64c4bc316c736d3cc7965e860a056ca0,gfc-weapon,204.01844905793436
0x1dcbc2a155fc62b8efa84d2759b23f29b0c7a335,merry-modz,203.40972889999992
0xd49ba5b9c51b0bf3ae85f625267be533390cf281,2426c-trendy-gang-series1-feat-clot,203.34375140000014
0x9f4292bd05a5c89f007bdef3a95fc32bc1021b99,frogsindisguise,203.29198386674406
0xc1209eb08a6c07e0892091f97e9c7f96c0f1da93,spacemonkey-world,202.70769999999996
0x47f9dbb7b9a5157031f9ed10d00532a2b7de1c77,panels-blocks,202.5150399393827
0x7b7dad77e4090160f9cb6ba57a5a774c12d4c28a,nonconformisthellducks,202.20479697826872
0x24832488049222007d86618160bae6f7cea9441f,petabytes,202.16713967282342
0x0b15727723690295a7981f12cf49b706a3eb555f,drp-lushsux,202.08942963090593
0x45ebb5fe718f40052fb2dc2463c13717b7b72768,degengang,201.7589104530885
0xb8b7d333e36f2d82dfb13daedc9bddfbed107c38,zombiemice-v3,201.63215
0xe55d6a095adf0f6eae251169d9ab6e406d0695cd,officialhobgoblintown,201.33476291437995
0x71eb5c179ceb640160853144cbb8df5bd24ab5cc,expansionphunks,200.6979293800825
0xff67ed7f1c7a5cc1b65958d4b3add53dd1a2f86b,nonkishiba,200.6592042121048
0xb0c81c53b267a4cd6cbaf48d746d00e369d060a5,poisoned-bananas,200.03728969899007
0x97e5762a9670bb5aa5b47e132a045d6df1c309fe,sequoia-capital-archives,200.0
0xd39c36966e48ab13d619ef6f8fa2236570118728,people-are-the-pillars-of-the,200.0
0x45b727e740a82d865d9a90c9b109335e20da1f97,mooncollectiveofficial,199.56914553117946
0x4da4c01b3db8f298a2f49ca07842f00b460cf237,bluebananaserum,199.34744679978965
0x4530ed5907ceb4e14b0550a28e7d300cc773b92e,the4001project,199.2224980992301
0x283f687f87a0052696aaa5ab7a31694a3a6762c5,habibis,198.9507426564344
0xedc227ad7fef4a2c6dbc2303a5732087314a4ce9,tom-sachs-mars-rocks,198.89038375889973
0x553cb3f9dfb836f0d192545f99987c0bce1cd27c,the-supreme-skulls-genesis,198.44375605590074
0xbecf19657579eb17698dcb8f56e7d52f731fa7f8,nifty-tailor-genesis-mintpass,198.15226218000015
0x7ffc43207fa9e1b73bd463e5c1c960c6ff7fac58,eightsuniverse,198.0026054441855
0x13aae6f9599880edbb7d144bb13f1212cee99533,flutter-gen-art,197.9796985176363
0xaf847f761e4fc8165f0261808d8ab5acbb7fd77a,lil-mutant-apes-club,197.8513993418826
0xf2b51568ce810a8c5b81179fbfed6b9988200aae,naiagenesis,197.80023087900017
0xd1b0cee386cebd9bce3d6b7279b98334f938cfd7,kuroki-genesis,197.63456702927175
0x3213e943a875c7b943608e990a91924692ab7494,skill-stats-not-for-weaks,197.58645082782948
0xab0c59978ba096db64bcde2eb42a98ceb7eb7c0d,panoramic-portraits,197.21482415038014
0xe2f626782374e00538dfdffd3f5372aa02d37888,xtoadznft,197.2034915215381
0x4621f7789179808114c5685fd5e2847a0f7b2246,penguin-fight-club,197.13269786006745
0x29aa0bf7e7bd17a201ac9270cdd21bdd53d2abb6,ferndaddy,197.09223021082553
0x838cd6b5bf716ecb1529670850b7265a2d1bbd7c,themewsgenesis,197.0669822074992
0xba1a556826019b8250cab379711bbc9ac58a0489,uloantoken,197.0
0x95abe4b6a019ca386671f2f1865a319cb3b3ca94,ethernal-gates,196.5350615999998
0x960f401aed58668ef476ef02b2a2d43b83c261d8,dragonereum,196.1886637839439
0xfcad2859f3e602d4cfb9aca35465a618f9009f7b,dragonereum,196.1886637839439
0xd2f735f959c3dc91e6c23c8254e70d07b6aacd68,flippingclub,196.0
0x5c973f17b9e8566be97f69eaf7abc521b90d76e4,los-malandros,195.54900287338126
0xf17bb82b6e9cc0075ae308e406e5198ba7320545,bond-bears,195.49686900000003
0x7885584a108e7996f415585a094e6914b169d87c,narcissus-by-pak,195.15
0x87ea935aebe4b27f34db79dbd184b7619a8e9c5f,narcissus-by-pak,195.15
0xad19b3a8984fa82f37198dbcbe111fcb46306cdb,minter-suite-license,195.0252900000001
0xa4535f84e8d746462f9774319e75b25bc151ba1d,substrata-parcel,194.6394574763428
0x010a45801ee731e016aaaa68ee570b9950be0e37,boneheadz-official,194.34479579202397
0x81ca1f6608747285c9c001ba4f5ff6ff2b5f36f8,cryptochasers-robot,194.0149899999999
0x9126b817ccca682beaa9f4eae734948ee1166af1,bastard-gan-punks,193.85633299999998
0x895bbc29f74df77279bf585116caa24ce33ed0ba,kangarooheroes,193.4555553903023
0x94cc2d931b4e9e1a08a5e0b23b460441f2ade518,kangarooheroes,193.4555553903023
0x8e0543eacd5078ba9db88f34e2cbc24b7c2eb790,pandadynasty,193.327989472295
0xa32ba4034f9af9d558665c6a0c9ed9c1472f0752,rekt-news-hacks-hopium,193.259466788125
0x358cd5ecba5560fc3a5738854b9739e1d27de9e6,tom-sachs-rocket-factory-patches-,193.15167670858406
0x42a5c85d1fbb489da4d26bfd4c5cbad558ee8818,tom-sachs-rocket-factory-patches-,193.15167670858406
0xc26b93e8c0723c4e259f76a519e67ad6627c67b8,tom-sachs-rocket-factory-patches-,193.15167670858406
0xfdb760b4de27fd1a3377840bf502ebc0732a5d9d,tom-sachs-rocket-factory-patches-,193.15167670858406
0x76f359b6fbd0fad703cefd1b3665d00ece8e882c,derace-ticket,193.0162148333538
0x7479857a1d7b8f0b9b2b925ad1dd423cff6c657e,gnomeville,192.9765462690281
0xaae9df0f50d53f9ac50651bf69590ab7b1091451,cryptodragons-com-eggs,192.93409389999977
0x289a5483fa6e844a3079224059ba2b3242255f41,elondaogmi,192.85986999989987
0x3068b3313281f63536042d24562896d080844c95,kingtokennft-knight,192.8231287499999
0x39c8788b19b0e3cefb3d2f38c9063b03eb1e2a5a,kingtokennft-knight,192.8231287499999
0x440116abd7338d9ccfdc8b9b034f5d726f615f6d,kingtokennft-knight,192.8231287499999
0x4c9c971fbefc93e0900988383dc050632deec71e,kingtokennft-knight,192.8231287499999
0x91cc2cf7b0bd7ad99c0d8fa4cdfc93c15381fb2d,kingtokennft-knight,192.8231287499999
0xf85c874ea05e2225982b48c93a7c7f701065d91e,kingtokennft-knight,192.8231287499999
0x17d547c0d9bc981d40de99df5d077652fdb2d389,goblin-land-nft,192.71125988197957
0x90bae7c0d86b2583d02c072d45bd64ace0b8db86,waveblocks,192.12802950617285
0x6d7c78944158925d7bf41ac228c0cbbca1133d83,generation-habibi-mint-pass,192.11699979999995
0xcf76932ad61672d7719f90c1600f7b9acbf32baf,robomito,192.11214913675997
0x3b3c2dacfdd7b620c8916a5f7aa6476bdfb1aa07,childrenofukiyoofficial,191.94555003937518
0xf43aaa80a8f9de69bc71aea989afceb8db7b690f,soccerdogeclub,191.55262849085992
0xb19a7bf69492fa2642f4774c8fa501aaf5c427d2,aifx1,191.44150000000008
0xd97110857c01659d355dd26370596fcce3b76632,passive-apes,191.2157364593016
0x793daf78b74aadf1eda5cc07a558fed932360a60,wandernauts,191.00737679683266
0x413d4f3e116bc364e4799f2e7137029c41563cd5,kaiju-queenz-genesis,190.7637967858171
0xa08b319f0f09ae8261db2034d43bf40c673f0ad0,teenrebelapeclub,190.51092494000002
0x7f9d4abd4604ae3dba34f0a1074b6c0f440020d4,los-samos-1,190.4785071977038
0x38fb6b6205436082612aadeca74beb97717e0206,ackftw,190.25409998999905
0x42b4a7db1ed930198bc37971b33e86f19ce88600,eggryptomonster,190.1952222348829
0xbe10cd3ad1f27fb5813e88b5c4bc5abce24261c6,proofofp,189.74982188784233
0x540cc373acfacd250a4250d7b26e9800b71f0484,dirtydogsnft,189.7279085033445
0x54a79ab6f5210fcb2c5fc914271a865003f15576,pandaastronautclub,189.52418989999973
0x1d9545f79e40dc463da094d1ee138668670eeb19,satoshis-legions-presale-tokens,189.4098191003098
0xddfecd15f89e174e9f01a5ece6c7fe6e811ccd33,topcatbeachclub,188.95749582116855
0x137158c1042ffdaad42feba6a04ad06d2e36cb63,meta-pirates-project,188.70481888999092
0xb62b330a1b1ed55feb93296f89ea7679c4e0c36c,blockmarkgems,188.52892669999986
0xc14a73fcc775a861e597f1df2e6b86d1c982e2cf,cath-simard-editions,188.51819845777754
0x01a5e3268e3987f0ee5e6eb12fe63fa2af992d83,dartart,188.2691557591582
0xd0f325e434d5d8143087ccd16a7c92af223480f7,repeat-offenders,188.04883005711054
0xbfcd68ded9d511a632d45333155350a1907d4977,borednessapeclub,187.81936133510544
0x02deb18267b40c4f12c205f71554acc70a6faf62,space-pals-genesis,187.69269878647063
0x3708b86fb5c879e1ec06eee4a608becf64c95744,moonbutts,187.62356720483803
0x87dcb78443f9814e300f5dafe8eaf46a34832742,revx,187.4593347151216
0x77404a316c6b80b086b9098736d152586fdf8d70,liminals-by-travis-leroy-southworth,187.30279823858578
0xaa44dd92bc64bf8e700bb515a9bf95547b413e4e,ribonz,186.65217032802178
0x7a7fd1034cb577bd567ddbb48ee243a059205842,gluewave,186.61913874288592
0x508c5463194b300801d28fccd49aae35f6331c47,cryptodudesbrotherhood,186.6161693218888
0xf98ef04e9377bd80d4fd9157a5a44904a21ca793,ethercats,186.40534377634623
0xff3559412c4618af7c6e6f166c74252ff6364456,ethercats,186.40534377634623
0x67e341b0b06f9a805896737a73ef55f2226692e3,punks2tropo,186.2955688
0xf62519cc5c275f790713898e90ca54c78160d6ed,cryptodudesbrotherhood,185.983669321889
0x7ab29e7c8de4130aad850a6dbeee5c385d48d05a,doujinishis,185.3357170015
0x001400c1bfb953fc5a126e371f0a70dca1050595,chapter-VII-candle-by-micah-johnson-v2,185.05773898999968
0x029d903129a0326e37199e5d80203d64ac3a7f73,timepiece-community,184.98035430118205
0x921b0f2bf19d877c347ad7e0fd07f90452a8b969,timepiece-community,184.98035430118205
0x9307edc4f23d87f9783a999f870b728ab9d34fe5,timepiece-community,184.98035430118205
0x333700c270b669e6c9c559d2d3de8c56c984228a,citadel-of-the-machines,184.82790234479234
0xd95c08db87628febfc551c1ff1cfc9fe1269ef9c,officialtimelessapeclub,184.7646775280003
0xfc3746b2fb2774c163bd816ccc60cf3dc6fb1e05,degen-toonz-minter-rewards,184.6482554715089
0xe7163cbb4eff60106a08149052b8edf83c6b1b92,psvc,184.2365463843203
0xd614e3b775b94794ea16a7843f31a56c36edcb09,arpeggi-genesis-studio-pass,184.11640799999998
0x7f9c2c1a1ff282748cba62d38d5acc801710f6d0,thehumanians,183.9573189223914
0x1f0ad1f5280adf7ad971c0f911cc1f7a882033c5,puzlpack-punks,183.69014821743133
0x2f7445cf648fd1d4d299e4bd0a550df697de055b,tor-mint-tickets,183.68574104010042
0x81d8e220a6240d1b6dc42d13ed7e0316aa89f265,flowerlolita-collections,183.58046478999864
0x1013051039bd988e8f150cc6c676aa4e32bf6120,cyberlionzofficial,183.1086833209998
0x9441484e967bd508f3671e5f30193f869ed1dcbe,vhigh-avatar-gen-0-0,183.08868333210035
0x5434f009b3bfe776e94f9b1c2e92ce52205eb6cd,cowcow-moo,182.99809453719948
0x1e18de8a026a1cab515e105a26ea95cf35300037,floki-inu-diamond-hands-diamond-tier,182.55493345599015
0x77a679db25d504d83d59b32467545c5a3783c88b,hello-anon,182.34973356669934
0x1e038a99aac19162633dcc4d215e5a27e6eb0355,toadrunnerz,182.1071861709222
0x03ea00b0619e19759ee7ba33e8eb8e914fbf52ea,ploot,181.7677514516479
0xe6a5c13cd282ca0b477e2e8c4bf9f5a436fb0175,genesis-fat-academy,181.10739999999996
0x700f045de43fce6d2c25df0288b41669b7566bbe,daopunksnft,181.03541874461962
0x7c07aafa429d952ac3fde9ca037003edb57ce14e,minimonkeymafia,180.8117179741105
0xe014666e0791076f56c6143df8ba510b7cf3512a,pixel-mekas,180.47914954832697
0xfbe295ad8b8f19f681c5d971cfef098b74d0fc08,hype-hippo-io,180.43049737957423
0x37c8896198b623cfd0d22c686a861a483edc6e4c,llamaversepunks,180.37165045061735
0x356e1363897033759181727e4bff12396c51a7e0,9999-luftballons,180.3201181490395
0x62e37f664b5945629b6549a87f8e10ed0b6d923b,tboa-club,180.3127000000001
0xea67b4dd7bacae340bc4e43652044b5cded1963c,the-moonkysnft,179.9835566478775
0x892e84f9186cf852611ed957942d6ba7571c4d74,cryptotitties,179.50570000000005
0xb895caffecb62b5e49828c9d64116fd07dd33def,genesisrocks,179.5
0x3c86c66680c850563de5331187595a029f969867,bit-kongz,179.29842201232262
0x698ff9c45f261e963ce060d1eb42099eaed333ae,gamium,179.04950000000008
0xef0176ab7325c24b724ba4f2604c370c5da29e87,lives-of-kevin,178.96194075767653
0xe72f95902854d33b7b75ccc864ff7c76b5f70613,themekabots,178.2759699100005
0xc850d7e5aa630f18ff5d786b3c75b3ef3646e012,the-valkyries-nft,178.25126284438548
0x5b3eff90ff5541c68463434f4301d5e8c297a471,super-freak-spanky-and-friends,178.15459889989995
0x8fb5a7894ab461a59acdfab8918335768e411414,genesiskey,178.11652907539997
0x19bfcdea24062e7db4e92c6742032cd89a3c8e07,fluf-haus,178.03509699999987
0xee669e0afa6de7f4bb2bff3e1e549274ad21a5dd,strangehands-official,177.89820534799043
0x12460df8e5b988508a0c3fccfe21e4b76d4a551d,taboopunks,177.86825939909997
0x592ee9695b18c38d4c99567633ffa23823a7eac2,smartbeastcircle,177.72648314156143
0x4d57b36c1555b48a63feab9f90d38a9b7ebc4419,moonray-game-presale-pass,177.71279898649993
0xc52a74928b5c439dc115b2ce1572643d18cabe0b,oneshogun,177.6482603607164
0xa0529c325e2594dcc599ba6e39aa4d6b28834c53,metazoo-games,176.8086690000001
0xa5372ee48516f8ba07aaca07e57445d8401a2fe9,ocarinas,176.72709000916018
0xa80617371a5f511bf4c1ddf822e6040acaa63e71,car999,176.39991723699998
0x488a85d21ac95c9bb0cdaa0d2bfa427fcea88d1e,boredpunkyachtclub,176.2147343196525
0xe45693dbe1f93815265adf4d4555d8a9100ceb76,doodle-kongz,176.09911612693028
0x880af717abba38f31ca21673843636a355fb45f3,drip-drop-by-dave-krugman,175.92338399999
0x33857ad1031122a00a68e6bf9ac4475ba6c6f8be,candyrobbers,175.8660036485405
0x537b9af55dadcad9d22309e5b8ce35cffd8c1925,sockz0,175.28731884638117
0x90d4ffbf13bf3203940e6dace392f7c23ff6b9ed,cupcatkittens,175.23964857131656
0x99ff3fecec2c986d88aaf0998f92ee354a015450,generative-burger-club,175.19943265472799
0xd1db50d6cfaf1e9a125eebb152c997b041186a29,topps-timeless,175.0
0xec71ed650722ef6f98c1c28f0b34c9846c1ba10b,drive-dave-krugman,174.69795
0xe673b87e84a207aa49078564bcaa537d25c84a6f,paintglyphs-v2,174.69503249332402
0x398d8f0d7a6135370f48d48c9bfa4f6203fae2f1,zombie-lab-pass,174.66000000000003
0xdc0e48bb3c438f4ac932e265abf0e98706261dc9,deepseajelly,174.5020763905617
0x5182a9ba9eacef7997056c247ea9b5e317224a16,tinygirls-eth,174.40794264071468
0x75b7d9fe942fb1c7d10885d5315081a63f89706d,monolocco-genesis,174.40300499889975
0x3e86d6cf041b719c575f57050697c115f0a53758,cypherpunk-zero,174.10252575489076
0x638b496de69f117da030b5935c0c2a278bc36c3d,spacemice,173.84875010019752
0x0c6e6679efc01556e5dfb2aae9298cc48490d950,aries-hot-official,173.75812677879907
0xe2889645716c27194b75484eb7150f9c9ddd824c,metatriads,173.1209092900001
0xea508034fcc8eeff24bf43effe42621008359a2e,pixiejars,172.65616786769158
0xfc6dfea7e513dd4cb554032418b3b9f01cd24274,bear-labs,172.65109280699923
0xe71a8ddcad4a950a1bbea58a301f62b5337ecb5c,godjira-staking-pass,172.65000000000003
0x18f87c05325ae47bfe75c039198b3dc1cb2ed23d,thecheekylionclub,172.04670259999915
0x750a24d8a496d98f2a8cabc68e7a4b08fa59beb8,teddy-bear-squad,171.99024867675595
0xa282a31db0eb9d528b5de20d5d927475ca10f356,polyverse-art-by-idriss-b,171.9400858889104
0xd7640b32f4b91bbf498b4cc686b6b7c2e82b84cb,mobymask-premiere,171.77970098000003
0x6fd38882861a9610c718146d6bbccbefe9a4ce34,truchet-styles,171.77309949285004
0xd1ad8ebfb0fb6306962e48260cf1e8062eb28cfa,alfadao-access,171.60849999999996
0xbd785591d714f691e939de7ec6d72550a44c598c,alphadoggg,171.38689999999997
0x1413b29c1443c56c118b54178847dc0572cb4c9a,bearhood,171.2457500000003
0x240eb6b465f61dfc965053791f963cd0f0e4fdb0,thefuckintrolls,171.24455442984822
0x6e941b9f70bc34bd0083c1088603c3a5b0b2ab17,ngsnft,170.97613232869105
0x259bc3540a68c3747f5af9634fd36c86e37e549a,arabmetasocialclub,170.85295899999926
0x8bac4bd59dc49e46ee1972dfaf0c5e039b88552d,luminal-genesis,170.59613883497988
0x0f4d0cbdd1ef57bd9ae6b4f556efb94090c378ce,the-girls-of-armament-v2,170.56799999999998
0x0fb37364d699bc139b13a8d9faa02bd49b2cad4b,tipsyverse-genesis-penguins,170.47907967899988
0x4690b1efab2ea1232fb95a89e175abd3331b0f62,cyber-wonder-woman,170.34
0xdb8ed1ea15e2d9a8a3b0f47b750fa48e43964506,icebirds,170.3334422723334
0x57f0b53926dd62f2e26bc40b30140abea474da94,vnft,170.32512066326274
0x7592e2f251a7f7da27211625d652092769f43a60,mirrorworld,170.25600662397682
0x8db687aceb92c66f013e1d614137238cc698fedb,genesisadventurer,170.00759999999997
0x333761cefcc5c30786fb8af304569c8d171fee9e,thespacecatsnft,169.98321801653444
0x61bd6b10c7bf3e548f8659d016079e099510a4dc,rarebit-bunnies,169.67697352851354
0x5df8462548a3ea3bbb91767a6e47a770e5252359,spatialx,169.5905109000001
0xeed560b1b0172baa6e137c27aa0a643326f360d1,thewinkybots,169.3141700891755
0x32d813d74836f2054a8820560a8b5604a2697360,jakesworld,169.17423523449943
0xbed57beec7191e59d18844124cbb0db660aef25f,yat-gems,169.04405178899984
0x97fe0e9f7e4bf770d57b41da3e77a8140205c970,billionaire-dogs-club-only,168.91480697070563
0xe114bce907a86d81f321c6fd8d8c51d542022c92,gameevouchers,168.74852891000003
0xa0c3122e71fd972e868fddae76e3ed2b174ceaf9,floor-beta,168.49658671025776
0x16ef6e8563456283f50654a8fb16056a88eecbb5,official-apezuki,168.4151345480967
0xbd888e50969748805cdf77bcf283febe493f190c,metahelmet,168.28451907567958
0x7fe4758142f737b39710eb49ae3e968e3c2b94c0,punkeddoods,168.23812575992937
0x69ce31865f001e60fe3f1ca82333435843aea19a,thestreetdawgs,168.1651360517111
0x7ecc5f77fd0d5659e287477b3128b2310fe12907,metaverse-cool-cats,168.01046360880616
0xfa8e23f3d18d8d672cd4465b0bd7af81d55cf2b6,metaverse-cool-cats,168.01046360880616
0xcb52ee1e1ae95a0e2917ad48f5693623f0d2273c,darkzodiacnfts,167.93953504151645
0x4ae57798aef4af99ed03818f83d2d8aca89952c7,rare-pizzas-box,167.66264535895195
0xc232599b4359beb071b435134ab7aef3ec78c036,ikani,167.65671669798954
0xddfc15ec4a1d1f1cf15dc047dd4f0cc24de0fc34,aiapescollection,166.9181782999228
0xeba8b372776397ef3a030e3cd0c58b9d2ad3a449,starbirds,166.767052030128
0x492e71fa9f56d558f30388c20779e13e7a13e0da,deadbears-official,166.73960781861973
0xe73c9d94a542b1708450e13d12d4b38204dfd72c,cryptowiener-4,166.64800000000002
0xc789858e3b777aa6b7b209921d9368c4e898167e,brushstrokes-by-0xculture,166.43320931796998
0x0ff1f3a53f521d74af73fe7433abf802f91ddd4e,gbabies,166.40230000000005
0x12bce9e315ad201e457b69b56d4ef25c190f9a9d,eye-of-the-syndicate,166.368999
0xee4446483fb92b6d21488fd4937053a09a53b7b6,deadheads-skull-troopers,166.34180053649965
0xb1a975890a8bc846b78218d9d34fd23e1c0e21d9,paxland,166.2997152687502
0xc51029fb5fcd4f8748255fdf67a5410567b5566c,marendao,165.8810216968997
0x93f5813b47f02157cf53b3a294746c95f6098948,onlyonepixel,164.9865754443615
0x9ea9bde4193a59e18d2007731c0e099f31cc0f77,internetfrens,164.66496802776524
0x1d48ddb875d1e540ee0715dbb7b019d02a3ba4db,cryptonauts-by-blockzero-labs,164.64029825428563
0xf91180a67a2c607523b5e32f98732d8cddd6538a,genetic-chain-founders-pass,164.46066895351828
0x34cadc2ff14d57d6c3f806b5d798c6a27642af2e,pepeliberationarmy-v2,164.2229187531626
0xd77acc3b22bc056ed9bba21d4a9135e90edc2593,mrammou-akan-gold-weights,164.15955312499997
0x76236b6f13f687d0bbedbbce0e30e9f07d071c1c,real-vision-pro-crypto-genesis-collection,163.64285599999988
0x20172dab13e0cf9465382b32fe46cd51247cad71,pixel-cats,163.42939296968592
0x63f728443b1d1a637ab4208bf49af704fd16c056,skorge-elysium-key,163.37132090000014
0x42d2e427ed560650ba63ee1ea9186b270bf2dc5b,cindydao-genesis,163.30525890110053
0x09d05293264edf390cd3cbd8cc86532207ae30b0,bored-box,162.91509999000024
0xdce09254dd3592381b6a5b7a848b29890b656e01,folia,162.10622000000004
0x24998f0a028d197413ef57c7810f7a5ef8b9fa55,pandaparadise,162.02700838705235
0x922d5fdf506768359181743e87d87a1a5d10fc21,trlab-your-daytime-fireworks,161.87744788900008
0x9e629d779be89783263d4c4a765c38eb3f18671c,the-baby-bears,161.70309546220244
0x0160fb79e65bec0f16d750098951c26950adc5ed,christmas-gambling-apes,161.64551189999
0x3c7b5b7ea8e7c7ce8297bac167feb97bf5a1ad98,yearofthewoman,161.0254664850257
0x47dd5f6335ffecbe77e982d8a449263d1e501301,hashrunes,160.57241774406614
0xb0e409b7b0313402a10caa00f53bcb6858552fda,hashrunes,160.57241774406614
0x29989769868a93923fe0e813f436db68a3685067,jbac,160.45671002397086
0x568a6f14c8096983b341b5514930a45637e13222,acrocspacecraft,160.38796657313236
0x17914823d599f89df674a9a020bd15d7f4836ee3,doodories-official,160.3104099473467
0xf1e0beca4eac65f902466881cdfdd0099d91e47b,ape-only,160.15860600250815
0x6b866ce22189a16b060448df427ee8c957d8019b,collective-168,160.0419194417742
0x0a3d4f735898a66e621ab55c4e975db10cadf13e,cheeks-pepo,159.65972246609005
0xba356ddd54edc806675e4ff3403a6655c6ed6bb0,cyber-rampage,159.2813141200002
0x819d965d8e0a1d9852e805dec073084bd3c5637f,cryptodrinks,159.0404999999995
0xc8100dd81e0d8d0901b7b5831e575b03e1489057,eternal-fragments,158.96372394523002
0x9a44c846221322e8c114525dac3f8b34ee138bfe,l-e-v-o-1,158.92408928800003
0xfb3cf61a46a565fb1622ec5f9d42d98ff7f762aa,ninjamfers,158.80571698008998
0x43e9103650ea0462afecf35b6b46b745a4eb4fab,8thwonders,158.76883779079128
0x5457ef2d4e248d62b7194f57901361024af9a3f0,alotta-money,158.76690000000002
0xea1807bf81ca4648f2a6a987d8fe9adb0e3044d7,alotta-money,158.76690000000002
0x61fce80d72363b731425c3a2a46a1a5fed9814b2,undeadwarriors,158.7566237677672
0xc5c8594ec1c67548754b832f57b1d109cb893426,mxnsters,158.71672499999988
0x8b11d603b5bd9cce0ebebd544fa556cf1a6a8bd6,88dynastyofficial,158.51181702968785
0x5138db27d140a3d44f23c549592322334c94f062,decentraboard,158.48779999999996
0xab054a3b1cf3862fdaeb251ffb32c49d26755ecf,mechapenguins,158.12815344404126
0x67995f1d21e149d254553d6693657ec29b149505,aku-chapter-ix-the-mission-by-micah-johnson,158.09832500000005
0x6fecaa110f74c8181e4a90285b1065be32596c9d,mightybabydragons,157.49659394884466
0xd45eb82de0f33d4d2261c46b03a6000dd2366480,akfc,157.49113597998777
0x0f2218d41e5cb6622cfb53b1eae4b41dc7489c65,seerlight-collection,157.36123998999992
0x8b04f728bba8aeab568e04496725b14ddd81bb79,seerlight-collection,157.36123998999992
0xbf9450a7f60033cb144e5840d8bc552baf3d3406,theblueprintnft,157.35482277268986
0x0e0fc97e5337478830f30dda023339607ad1ba4c,dicklebutts,157.3451813806837
0x99b539af3af904e257142ac8ed700453f47499b7,crazypanthers,157.16105098666858
0xca850e26ffe8cc8294a7e9ccea30f3eedd98edd6,misfitsproject,157.15376813857114
0x9d46c1bfdb45b0e751d70c1baa777536392e215c,joeymob,157.04650755568855
0x7ed2ddad638ec29d71868b1e967fc8b53573ef62,baby-birdez,157.0410335898899
0x55fd7945c833ad75ca6d267b06e4b2186c9a0fb9,lilbabypunks,156.97874079187747
0xb7f7971926cc0ba223a8e36232e6da8b0f5c887d,mechanized-abstractions,156.97085688899026
0xbacb34bcf94442dba033e9cf7216888b8170f0ce,commsaur,156.7396617667946
0xf94c7c60732979e8e24c75883fc8df66158c5fed,avril15s01,156.27669618055552
0x2fc722c1c77170a61f17962cc4d039692f033b43,miladyaura,156.2570801334442
0x52a22e11cb6e2599d177fec046a9655682a02b14,proceduralspace,155.98975653441667
0x3eff964d46c62be703d9a01ef720ba0479e79c3c,beatniktikitribe,155.58158400822703
0xd08b02a76552fa54d8616f8d42c3cf0de3c0a9ec,cunning-wolf-society-cws,155.55208839989857
0xf4744ec5d846f7f1a0c5d389f590cc1344ed3fcf,typical-tigers,155.41357410900062
0xec031b8abe78ecab0a6636b92af53d7013a97a37,satoshifaces,155.28169853205225
0xa310425046661c523d98344f7e9d66b32195365d,augminted-labs-scientists,155.27130842639002
0x6fa9f4b50e2950a8137a76649193816fb29dad2c,hapebadge,154.91523180343822
0xdfe071702852081a82818f404f1e745cbf6ac527,metroverse-pass,154.82464901011008
0x2a0acf0c4b6c3dd67c3828e099a843ab08a6b72e,brokenseadao,154.8208552322874
0xbe2c9c8a00951662df3a978b25f448968f0595ae,paradiseticket,154.76769289999893
0xc09d1aa618ae8a4b54c5ac60efb394d38bf79d03,birdez-kingdom,154.64930992747765
0x3b2f1189b9372c4b6c569a497ad241112d8824c1,dustland-operation-ape,154.51907237989943
0x7c4d474bb7c274dde68c0e6e82bdfd81a2f8fa9f,royal-ceramic-club,154.1221600207661
0x266a5797e803e5e299a806afa51fb2d80ec31911,moonbirdpunks,154.07145678799893
0xdf0e921f7e5a837805bfbe02012db648a12d72cc,the-phunky-fungi,153.80274937989935
0xaec4ea20cff1897cdf8b7be329b0e2d1d49b9817,wavelengthxmfers,153.796078899
0x46cec00d100b63b6447d3475f27894aa16894966,crypto-kid,153.70200000000006
0x71eaa691b6e5d5e75a3ebb36d4f87cbfb23c87b0,the-odd-dystrict-official,153.68373941154968
0x9861add6b2c5ce1f02bd48a86fe4154a93be7d1b,alfie-world-co,153.54297631682925
0xafed2f17c749ed2705a558966cbbb343ff09e02d,buttheads-real,153.5256077260619
0xe01569ca9b39e55bc7c0dfa09f05fa15cb4c7698,gallery-membership-cards,153.52536800000001
